,mail_content,person_entity,money_entity,organisation_entity
10,"Phillip, there are a number of alternative systems that will allow the same
level of energy efficiency. I would wait a bit for Wink's bid though. You
say that your panel costs are $20,000 additional. that sounds like a lot. I
just did a panel house with a 2100 sq ft footprint and the total panel cost
was about $25,000 with 8 inch walls and 10 inch roof. Stay in touch and we
can discuss alternatives if that becomes necessary. If your budget is $85-90
per sq. ft.  excluding land costs your costs will be on the low end of the
true custom home level but should be achievable with good management.
Richard Morgan
Manager, Green Building Program
Austin Energy
721 Barton Springs Rd.
Austin, TX 78704-1194
Ph. 512.505.3709
Fax 512.505.3711
",Phillip Wink Richard Morgan,"20,000 about $25,000 85",Green Building Program Austin Energy
11,"

 ",,,
12,"David,

For clarity, wherever you cite Section 6.2 in your response I assume you mean Section 6.3.  

Your response does not address the key points upon which I based my interpretation of the plan.  The beginning of Section 6.3 states ""Notwithstanding any other provision of the plan?"".   This implies that Section 6.3 contains the complete rules for an accelerated distribution.  I disagree with your translation of ""a single sum distribution"" as meaning all at once instead of a single amount.  I would like to meet to discuss or appeal to Greg W. or John L.   In addition, your response does not address Section 7.1.  This appears to be the relevant section if the PSA is to be paid in shares.  Additionally the Q & A section in the plan brochure (pg. 8) works through an example of adjusting the number of shares to retain a certain dollar value.  This is the methodology described in Section 7.1.

Tom Martin and Scott Neal share the above concerns.  Please advise of a convenient time we can all meet to discuss further.

Phillip  

 ","David Greg W. John L.    Tom Martin Scott Neal Phillip  

 ",,PSA
13,"Lucy,

Here is a schedule of the most recent utility bills and the overages.  There 
are alot of overages.  It will probably get worse this month because of all 
the cold weather.

You need to be very clear with all new tenants about the electricity cap.  
This needs to be handwritten on all new leases.

I am going to fax you copies of the bills that support this spreadsheet.  We 
also need to write a short letter remind everyone about the cap and the need 
to conserve energy if they don't want to exceed their cap.  I will write 
something today.



Wait until you have copies of the bills and the letter before you start 
collecting.

Phillip",Lucy Phillip,,
14,"Jeff,

Hear is a new NOI file.  I have added an operating statement for 1999 
(partial year).



I will try to email you some photos soon.

Phillip
","Jeff Phillip
",,NOI
15,"Dave:
We spend a tremendous amount of resources and money collecting information.  
Further, the flow we see gives us an advantage in the market.   We have 
little interest in distributing this info outside of the building.  I hope 
you understand.   Good luck to your brother.




",Dave,,
16,"yea,  i think the two dumps in the market are when everybody realizes the 
loss of demand, which is in the first 4 inj numbers.  customer buying and 
fear about the summer will keep may at a decent level.  if my theory holds, 
eventually that wont be enough to hold the market up and m pukes.  second 
puke is in the winter when 4th quarter production is 4-5% on y/y basis, 
demand still weak (economic weakness isn't a 3 month problem), industry 
realizes that not only is it ok to get to 500-700 bcf in march but you 
should, and early winter weather will not match 2000.  we develop large y/y 
surplus in x and z.  z futures hold up because some risk premium still exists 
for rest of winter.  by late december, just trying to find a home for gas.  
think decent chance f futures finish with a 2 handle.




",,,"y/y y/y 
"
17,"



The information contained herein is based on sources that we believe to be
reliable, but we do not represent that it is accurate or complete.  Nothing
contained herein should be considered as an offer to sell or a solicitation
of an offer to buy any financial instruments discussed herein.  Any
opinions expressed herein are solely those of the author.  As such, they
may differ in material respects from those of, or expressed or published by
on behalf of Carr Futures or its officers, directors, employees or
affiliates.  ? 2001 Carr Futures


The charts are now available on the web by clicking on the hot link(s)
contained in this email. If for any reason you are unable to receive the
charts via the web, please contact me via email and I will email the charts
to you as attachments.


Crude     http://www.carrfut.com/research/Energy1/crude32.pdf
Natural Gas     http://www.carrfut.com/research/Energy1/ngas32.pdf
Distillate     http://www.carrfut.com/research/Energy1/hoil32.pdf
Unleaded     http://www.carrfut.com/research/Energy1/unlded32.pdf

Nov WTI/Brent Spread     http://www.carrfut.com/research/Energy1/clxqox.pdf
Heat Crack     http://www.carrfut.com/research/Energy1/heatcrack.pdf
Gas Crack     http://www.carrfut.com/research/Energy1/gascrack.pdf
Jan/Feb Heat     http://www.carrfut.com/research/Energy1/hofhog.pdf
Gas/Heat Spread     http://www.carrfut.com/research/Energy1/huxhox.pdf
Nov/Mar Unlead     http://www.carrfut.com/research/Energy1/huxhuh.pdf

Nat Gas Strip Matrix
http://www.carrfut.com/research/Energy1/StripmatrixNG32.pdf
Nat Gas Spread Matrix
http://www.carrfut.com/research/Energy1/SpreadmatrixNG32.pdf

Crude and Products Spread Matrix
http://www.carrfut.com/research/Energy1/SpreadmatrixCL32.pdf



Scott Oblander
312-762-1015
312-762-1014 fax
Carr Futures
150 S. Wacker
Suite 1500
Chicago, IL 60606
","Brent Spread http://www.carrfut.com/research/Energy1/clxqox.pdf
 Heat Crack http://www.carrfut.com/research/Energy1/heatcrack.pdf
 http://www.carrfut.com/research/Energy1/gascrack.pdf
Jan/Feb Heat http://www.carrfut.com/research/Energy1/huxhox.pdf
 Mar Unlead Scott Oblander",,"Carr Futures http://www.carrfut.com/research/Energy1/hofhog.pdf
Gas/Heat Spread http://www.carrfut.com/research/Energy1/huxhuh.pdf"
18,"Have tax problems? Do you owe the IRS money? If your debt is
$10,000 US or more, we can help! Our licensed agents can help
you with both past and present tax debt. We have direct contacts
with the IRS, so once your application is processed we can help
you immediately without further delay.

Also, as our client we can offer you other services and help with
other problems. Our nationally recognized tax attorneys,
paralegals, legal assistants and licensed enrolled agents can
help you with:

- Tax Preparation
- Audits
- Seizures
- Bank Levies
- Asset Protection
- Audit Reconsideration
- Trust Fund Penalty Defense
- Penalty Appeals
- Penalty Abatement
- Wage Garnishments
.. and more!

To receive FREE information on tax help, please fill out the
form below and return it to us. There are no obligations, and
supplied information is kept strictly confidential. Please note
that this offer only applies to US citizens. Application
processing may take up to 10 business days.

Note: For debt size please also include any penalties or interest

**********

Full Name:
State:
Phone Number:
Time to Call:
Estimated Tax Debt Size:

**********

Thank you for your time.



Note: If you wish to receive no further advertisements regarding
this matter or any other, please reply to this e-mail with the
word REMOVE in the subject.




5z33t95as",Garnishments,,IRS
19,"Dear Mr. Arnold:

I was referred to you by Ms. Eva Pao.  I am a second year MBA student at
Harvard Business School, writing to express interest in exploring potential
employment opportunities with Enron.  In particularly, I am interested in
derivatives trading.

I have attached my resume for your convenience. As you can see, my
professional experience has been in a variety of roles within financial
institutions and specifically, managing a currency trading-desk, before
starting my MBA.

I would appreciate an opportunity to meet with you or with one of your
colleagues, on a formal or informal basis, who might be in the Boston or NYC
areas in the next few months.

Thank you for your time and consideration.

Sincerely,

Gad Caspy

24 Peabody Terrace # 1801
Cambridge, MA 02138
H (617) 876 2306

Harvard Business School
MBA 2002

 - Gad_Caspy_Resume.doc ",Arnold Eva Pao Gad Caspy,1801,"Harvard Business School Enron MA 02138
H"
20,"current 185

200 over 37 dallas/wash",,,
21,"The following reports have been waiting for your approval for more than 4 days.  Please review.

Owner: Henry H Quigley
Report Name: Quigley 100301
Days In Mgr. Queue: 14
",Henry H Quigley Quigley,,
22,"The following reports have been waiting for your approval for more than 4 days.  Please review.

Owner: Henry H Quigley
Report Name: Quigley 100301
Days In Mgr. Queue: 18

Owner: Andrew A Zipper
Report Name: Zipper 101501
Days In Mgr. Queue: 6
",Henry H Quigley Quigley Andrew A Zipper,,
23,"Thankyou!

",,,
24,"
[IMAGE]=09Quote.com =09 Log In  | Sign Up  | Account Mgt.  | Insight Center=
 =09=09 Get Quote/LiveCharts:  [IMAGE]  [IMAGE] FindSymbol  =09[IMAGE]=09
[IMAGE]=09=09=09=09[IMAGE]=09[IMAGE]=09
[IMAGE]=09=09=09=09[IMAGE]=09[IMAGE]=09
[IMAGE]=09=09=09=09[IMAGE]=09[IMAGE]=09


[IMAGE]=09     My Portfolio   | LiveCharts  | Stocks  | News  |   Msg Board=
s    | Markets  | Funds  |   IPO    |     Options        =09[IMAGE]=09


[IMAGE]=09[IMAGE] The Daily Quote=09[IMAGE] =09[IMAGE]=09
[IMAGE]=09=09Brought to you every morning as of 10 AM ET. Click on the MORE=
 link for the most current information.=09[IMAGE]=09


=09=09=09=09[IMAGE]=09=09=09=09
=09=09 =09=09    [IMAGE]  Markets     Index Last Change % Chg Dow9,356.76[I=
MAGE]20.27-0.21% NASDAQ1,720.60[IMAGE]12.520.73% S?5001,089.98[IMAGE]0.080.=
00% 30 Yr53.77[IMAGE]0.240.44% Russell429.94[IMAGE]0.56-0.13%- - - - - MORE=
  [IMAGE][IMAGE]   Enter multiple symbols separated by a space [IMAGE]    [=
IMAGE]=09 =09    [IMAGE]  Economic Calendar     Date Release 10/24 Fed's Be=
ige Book 10/25 Durable Orders 10/25 Employment Cost Index 10/25 Initial Cla=
ims 10/25 Existing Home Sales - - - - - MORE [IMAGE] [IMAGE]    [IMAGE] [IM=
AGE]Qcharts =09[IMAGE]=09
=09=09  =09  Quote of the Day   =09=09=09  You know you?re right when the o=
ther side starts to shout.: I.A. O?Shaughnessy   =09[IMAGE]=09
[IMAGE]=09    [IMAGE]  US Stocks Pct Gainers        As of 10/23/2001 12:09 =
ET Symbol Last Change % Chg    [IMAGE] ADTK5.25[IMAGE]1.9458.61%[IMAGE] AXY=
X4.52[IMAGE]1.4748.19%[IMAGE] VIFL4.38[IMAGE]0.9929.20%[IMAGE] GTTLB1.37[IM=
AGE]0.3028.03%[IMAGE] SHLR15.44[IMAGE]3.4428.66%[IMAGE] MCEL5.83[IMAGE]1.22=
26.46%[IMAGE]NYSE & AMEX quotes delayed at least 20 min. At least 15 min. o=
therwise.- - - - -Personalize The Daily Quote: [IMAGE][IMAGE]Question of th=
e Day! Q. Joann Kozak asks, ""Is the price of an ADR and the underlying fore=
ign stock the same?""First let's talk a little bit about ADR's and their pur=
pose in the grand scheme of........ MORE [IMAGE]  Do you have a financial q=
uestion? Ask our editor   - - - - - VIEW Archive  [IMAGE] [IMAGE]    [IMAGE=
]=09  =09=09=09=09[IMAGE]    [IMAGE]  Market Outlook     A Bull in a Mine F=
ield  By:Adam Martin  Stocks have leveled at this hour afer posting some ga=
ins in early trading as traders seem to have gotten past, for the moment, l=
ingering fears of bioterrorism and the ongoing military action.  Techs are =
showing strength today, leading stocks on an upward rise.  Traders like wha=
t they see this morning as earnings from the likes of Lucent and Daimler Ch=
rysler, while certainly not as strong as one might hope, at least offered n=
o surprises.  Analysts feel that as long as earnings continue to come in no=
 worse than predicted, meeting forecasts no matter how deeply cut, Wall Str=
eet could enjoy a continuation of yesterday's rally.  Alan Greenspan's enco=
uraging comments about the economy and the buoyancy of American spirit are =
surely adding lift to the market as well.  - - - - - MORE Breaking News  [I=
MAGE] [IMAGE]    [IMAGE]=09[IMAGE]=09


 =09    [IMAGE]  Today's Feature - Tuesday    [IMAGE] Wanna know what exper=
ts are saying about the most important stocks...yours?   Get the latest ins=
ide info from Wall Street Analysts and people just like you who really *kno=
w* about your stocks. Click here to check out Raging Bull.  [IMAGE]    [IMA=
GE]=09  =09    [IMAGE]  Stocks to Watch    AT&T to Cut 2,400 Jobs  AT&T Cor=
p. is cutting an additional 2,400 jobs, meaning the telecommunications gian=
t will have cut more than 8,000 jobs, or more than 6 percent of its work fo=
rce, this year, The Wall Street Journal reported Tuesday. Exxon Mobil quart=
erly earnings fall  Exxon Mobil Corp. (NYSE:XOM), the No. 1 U.S. oil compan=
y, on Tuesday posted lower third-quarter earnings, with a downturn in deman=
d, as well as overproduction by the OPEC cartel, contributing to falling pr=
ices for crude oil. DaimlerChrysler Q3 profit beats expectations  German au=
to giant DaimlerChrysler AG (NYSE:DCX) posted third quarter results on Tues=
day which clearly beat market expectations but said full year profit would =
be at the lower end of its forecast range. Lucent loss widens, takes $8 bln=
 charge  Telecommunications equipment maker Lucent Technologies Inc. (NYSE:=
LU) on Tuesday posted a fourth-quarter operating loss and took an $8 billio=
n charge as it restructured amid the gloomy telecom slowdown. Agere posts $=
3.4 billion quarterly loss  Telecommunications component maker Agere System=
s Inc. (NYSE:AGR.A), on Tuesday posted a $3.4 billion net loss for the four=
th quarter as revenues collapsed and it took large charges, and it warned o=
f lower first-quarter revenues as well. - - - - - MORE Breaking News  [IMAG=
E] [IMAGE]    [IMAGE]=09[IMAGE]=09
 =09=09=09    [IMAGE]  Your Watch List News     ADTK  News JDS Uniphase sig=
ns development deal with Adept Tech  Reuters: 10/23/2001 09:05 ET Adept Tec=
hnology and JDS Uniphase Form Automation Alliance  PR Newswire: 10/23/2001 =
08:33 ET Adept Technology Announces First-Quarter 2002 Earnings Conference =
Call Wednesday, October 24, 2001, at 5:00 p.m. ET / 2 p.m. PST  BusinessWir=
e: 10/19/2001 12:08 ET - - - - - MORE [IMAGE]  AXYX  News Axonyx Compounds =
Provided to U.S. Army for Testing Against Sarin Gas and Other Agents  Busin=
essWire: 10/23/2001 09:28 ET Axonyx Announces Completion of Treatment Segme=
nt of Phase II Alzheimer's Trial With Phenserine  BusinessWire: 10/02/2001 =
09:20 ET Axonyx CEO to Present At the UBS Warburg Global Life Sciences Conf=
erence  BusinessWire: 09/10/2001 14:22 ET - - - - - MORE [IMAGE]  VIFL  New=
s Food Technology Service, Inc.  Reports Continued Profits  BusinessWire: 1=
0/10/2001 13:08 ET FOOD TECHNOLOGY SERVICE INC FILES FORM 10QSB (*US:VIFL) =
 EDGAR Online: 10/10/2001 11:55 ET Food Technology Service, Inc.  Announces=
 New President/CEO; Food Irradiation Movement Gains Support  As Former Stat=
e Health Official Becomes CEO  BusinessWire: 09/04/2001 09:30 ET - - - - - =
MORE [IMAGE]  GTTLB  News Group Telecom appoints new Chairman and provides =
fourth quarter update  PR Newswire: 10/03/2001 19:32 ET Moody's may cut 17 =
telecoms, billions in debt  Reuters: 10/03/2001 19:24 ET GT GROUP TELECOM I=
NC FILES FORM F-3/A (*US:GTTLB)  EDGAR Online: 09/26/2001 17:04 ET - - - - =
- MORE [IMAGE]  SHLR  News UPDATE 1-D.R. Horton to buy Schuler for $653 mil=
lion  Reuters: 10/23/2001 09:20 ET D.R. Horton to buy Schuler for $653 mill=
ion  Reuters: 10/23/2001 09:01 ET D.R. Horton, Inc. and Schuler Homes, Inc.=
 Announce $1.2 Billion Merger  PR Newswire: 10/23/2001 08:47 ET - - - - - M=
ORE [IMAGE]  MCEL  News MILLENNIUM CELL INC FILES FORM POS AM (*US:MCEL)  E=
DGAR Online: 10/12/2001 11:38 ET Millennium Cell to Demonstrate Fuel System=
 With New Ballard ""Nexa"" Fuel Cell At Hydrogen Expo in Germany  BusinessWir=
e: 09/27/2001 23:10 ET Millennium Cell Provides Ford With Prototype Hydroge=
n On Demand Fuel System for Evaluation  BusinessWire: 09/17/2001 10:46 ET -=
 - - - - MORE [IMAGE]      [IMAGE]=09 =09

[IMAGE]
","09=09=09=09[IMAGE]=09=09=09=09
 you?re I.A. O?Shaughnessy    AXY=
X4.52[IMAGE]1.4748.19%[IMAGE Q. Joann Kozak Adam Martin   Alan Greenspan's au=
 JDS Uniphase sig=
 Tec=
hnology JDS Uniphase erence   Horton D.R. Horton","Str=
eet Cor=
 $8 $8 billio= $3.4 billion $653 mil= $653 mill= $1.2 Billion","IMAGE]=09Quote.com MORE= Fed ADR Lucent Daimler Wall Street Analysts AT&T fo=
rce The Wall Street Journal Exxon Mobil quart= Exxon Mobil Corp. NYSE XOM OPEC DaimlerChrysler DaimlerChrysler AG DCX Lucent Technologies Inc. Agere Agere System=
 IMAGE]=09[IMAGE]=09 ADTK   Reuters Axonyx Compounds U.S. Army for Testing Against Sarin Gas the UBS Warburg Global Life Food Technology Service, 13:08 ET FOOD TECHNOLOGY SERVICE INC FILES ET Food Technology Service, Food Irradiation Movement Gains Support ET GT GROUP TELECOM SHLR   Schuler Schuler Homes Inc.=
 Announce 09/27/2001 23:10 ET Millennium Cell Provides Ford With Prototype"
25,"John/John/Frank

As we are approaching the November 1st Trading Track interview dates, we need to finalize the reminder of the external candidate's initial screen.

Can you please provide me with your feedback/status.   If we need to re-assign your candidates to other traders please let me know by return.

Thanks,

Karen
x54667","John/John/Frank Karen
x54667",,
26,"Hey :
Just wanted to see if you're doing anything tonight...
Any interest in getting dinner?
John",,,
27,awfully close......,,,
28,z/f 10/12,,,
29,"Hello:
There is one feature that has not been transferred to the new stack manager.  
When I sort by both counterparty and product at the bottom of the screen, the 
position summary does not sort by both product and counterparty, just by 
product.  It would be very useful if you can replace this. 
Thanks,
John",,,
30,"The following is a summary of the trades EES did today:
 
  # buys  # sells
Sep  5 / day  5 / day 
Oct  4 / day
Nov-Mar 3 / day  2 / day
Apr-Oct  1.5 / day 2.5 / day
 
Total contracts traded = 2045

Thought you should know...
John",,,EES
31,"I am leaving early on Friday.  If they want I'll try to talk to the kid for 
15 minutes around lunch.
John
","John
",,
32,"
Ted,

The people included in the cc: are those people we nominate to interview on the below mentioned days.  We have not checked their availability and should you not find enough people from the list above please revert to John or I, but I think you have enough.

Louise 

 ",John Louise,,
33,tb + 9.5 for 250,,,tb + 9.5
34,"The following reports have been waiting for your approval for more than 4 days.  Please review.

Owner: Justin K Rostant
Report Name: Rostant 112001
Days In Mgr. Queue: 6
","Justin K Rostant
",,
35,"i think thats rite -think curve flattens somewhat.back end the overvalued
part for now. i think we more consolidate sideways choppy for a few sessions
but if the present  rate of injections continue the end users/utilties will
have to stop buying cuz of real phys limitations to take the gas into
storage. funds short but only 6% of open int and have covered later part of
last week.
  think vol comes in again too.i think it sale 4.50 scale up-talked to some
others to o thinking it cant go below 4.00 so i actually think more the
suprise in the short term for a break of 4.00!! so who knows/cud work the
other way.
   agree-disappointed at lack of producer selling-we had one deal come thur
but its been worked for months so not price relevant.
  when are you in town next?


",,,-think curve somewhat.back vol
36,"any reaction to this?




",,,
37,"maybe cal 2.  




",,,
38,"fuck you




",,,
39,"take me off your list=20

 ",,,
40,"hey stupid:
do you know if jason ever signed an evergreen? if not, can you print one up?",jason,,
41,"

 ",,,
42,"I don't remember him but it is my understanding nobody has been heard from that worked in the Carr office in the wtc.

 ",Carr,,
43,"good point

 ",,,
44,Kim Ward thinks you're a big dork,Kim Ward,,
45,"take me off your mailing list




",,,
46,"Ina:
Can you get a small drink refrigerator for the office stocked with:
Water (lots)
Diet Coke
Coke
Dr. Pepper
Diet Pepsi
Various Fruit Drinks

Thanks,
John",,,"Diet Pepsi
"
47,"I want John to interview with the various desk heads (Scott, Hunter, Phillip, 
Tom).  I think I'm going to tell John not to mention the past.   It's an 
issue that doesn't need to be made public and as long as Lavo and myself are 
okay with it, I don't see the need to get individual approval from everyone.  
Thanks for your help,
John




Ed McMichael
01/03/2001 08:37 AM
","John Scott Hunter Phillip Tom Lavo John




",,
48,"Your eRequest's password is 6783
To use this password, go to the eRequest website and click on non-Corp logon.
Put in your email address and the password above and click Log In, and you 
will log into eRequest.",,,eRequest non-Corp
49,"This will be the final staffing report for year 2000.   It spans the last 3 
weeks of December.    Beginning in January 2001, reports will be sent 
monthly.   If you would like to be removed from the distribution list, or 
would like to add someone, please let me know.

Thanks, Debi x39300
","Debi x39300
",,
